Date,High,Low,Open,Close,Volume,Adj Close,sma01_5,sma02_25,sma03_50
2022-01-07,28813.08984375,28293.69921875,28711.529296875,28478.560546875,75200000,28478.560546875,28878.41796875,28599.11125,28924.851953125
2022-01-11,28473.470703125,28089.490234375,28380.900390625,28222.48046875,73700000,28222.48046875,28764.571875,28617.875703125,28907.1813671875
2022-01-12,28814.310546875,28427.599609375,28449.529296875,28765.66015625,72500000,28765.66015625,28657.34609375,28647.319296875,28900.529765625
2022-01-13,28660.44921875,28444.9609375,28658.220703125,28489.130859375,69900000,28489.130859375,28488.740234375,28669.789765625,28893.9105859375
2022-01-14,28252.9609375,27889.2109375,28246.990234375,28124.279296875,82100000,28124.279296875,28416.022265625,28656.536953125,28878.5423828125
2022-01-17,28449.990234375,28274.1796875,28332.720703125,28333.51953125,54500000,28333.51953125,28387.0140625,28635.45296875,28852.271171875
2022-01-18,28690.33984375,28129.66015625,28451.33984375,28257.25,71300000,28257.25,28393.96796875,28616.724140625,28826.9981640625
2022-01-19,27958.169921875,27314.41015625,27928.890625,27467.23046875,84300000,27467.23046875,28134.28203125,28577.902578125,28780.455390625
2022-01-20,27882.529296875,27217.58984375,27401.4296875,27772.9296875,74000000,27772.9296875,27991.041796875,28543.20015625,28743.682578125
2022-01-21,27586.419921875,27129.609375,27404.359375,27522.259765625,72700000,27522.259765625,27870.637890625,28506.784921875,28703.9867578125
2022-01-24,27627.599609375,27203.330078125,27258.44921875,27588.369140625,61000000,27588.369140625,27721.6078125,28471.930859375,28670.044921875
2022-01-25,27493.75,26890.939453125,27466.8203125,27131.33984375,77000000,27131.33984375,27496.42578125,28394.531640625,28630.5361328125
2022-01-26,27184.5390625,26858.6796875,27105.98046875,27011.330078125,60500000,27011.330078125,27405.245703125,28333.15765625,28585.205546875
2022-01-27,27193.58984375,26044.51953125,27139.880859375,26170.30078125,88700000,26170.30078125,27084.719921875,28262.457265625,28516.4121484375
2022-01-28,26764.849609375,26289.689453125,26429.849609375,26717.33984375,76000000,26717.33984375,26923.7359375,28190.447265625,28455.2229296875
2022-01-31,27134.5703125,26541.650390625,26690.599609375,27001.98046875,78300000,27001.98046875,26806.458203125,28128.038046875,28399.10015625
2022-02-01,27410.7890625,27016.7109375,27167.140625,27078.48046875,81100000,27078.48046875,26795.886328125,28059.2425,28346.9031640625
2022-02-02,27564.619140625,27289.16015625,27302.990234375,27533.599609375,85200000,27533.599609375,26900.340234375,28009.282890625,28305.601953125
2022-02-03,27357.330078125,27165.9296875,27330.9609375,27241.310546875,81100000,27241.310546875,27114.5421875,27951.876875,28255.51078125
2022-02-04,27455.98046875,27075.990234375,27095.900390625,27439.990234375,79600000,27439.990234375,27259.072265625,27886.710078125,28208.8283984375
2022-02-07,27369.6796875,27085.3203125,27327.630859375,27248.869140625,77100000,27248.869140625,27308.45,27820.389609375,28167.752578125
2022-02-08,27461.330078125,27280.25,27318.30078125,27284.51953125,76600000,27284.51953125,27349.6578125,27760.101953125,28123.4573828125
2022-02-09,27633.099609375,27405.880859375,27488.650390625,27579.869140625,93500000,27579.869140625,27358.91171875,27691.22515625,28100.0223828125
2022-02-10,27880.69921875,27575.0703125,27818.099609375,27696.080078125,82900000,27696.080078125,27449.865625,27625.781953125,28088.2655859375
2022-02-14,27325.5,26947.650390625,27305.919921875,27079.58984375,79800000,27079.58984375,27377.785546875,27569.45078125,28073.4221875
2022-02-15,27205.19921875,26724.91015625,27183.560546875,26865.189453125,76200000,26865.189453125,27301.049609375,27504.9159375,28052.01359375
2022-02-16,27486.08984375,27227.240234375,27269.05078125,27460.400390625,64100000,27460.400390625,27336.22578125,27474.432734375,28046.15421875
2022-02-17,27438.740234375,27080.919921875,27431.419921875,27232.869140625,67800000,27232.869140625,27266.82578125,27413.12109375,28030.2201953125
2022-02-18,27216.16015625,26792.5390625,26895.16015625,27122.0703125,63500000,27122.0703125,27152.023828125,27358.438671875,28014.11421875
2022-02-21,26998.470703125,26549.0,26771.580078125,26910.869140625,52900000,26910.869140625,27118.2796875,27309.902265625,27983.219609375
2022-02-22,26550.140625,26243.73046875,26515.44921875,26449.609375,67300000,26449.609375,27035.163671875,27234.545859375,27934.9994140625
2022-02-24,26357.580078125,25775.640625,26281.349609375,25970.8203125,93500000,25970.8203125,26737.24765625,27143.088671875,27879.90640625
2022-02-25,26481.599609375,26160.189453125,26213.19921875,26476.5,77600000,26476.5,26585.973828125,27103.459453125,27840.681015625
2022-02-28,26644.560546875,26262.630859375,26457.51953125,26526.8203125,91100000,26526.8203125,26466.923828125,27053.615078125,27798.4076171875
2022-03-01,27013.259765625,26821.75,26836.740234375,26844.720703125,74000000,26844.720703125,26453.694140625,27026.513515625,27766.64921875
2022-03-02,26585.30078125,26313.720703125,26532.19921875,26393.029296875,87700000,26393.029296875,26442.378125,26978.699921875,27725.315390625
2022-03-03,26704.849609375,26496.720703125,26628.869140625,26577.26953125,74800000,26577.26953125,26563.66796875,26956.537109375,27675.534375
2022-03-04,26421.849609375,25774.279296875,26421.849609375,25985.470703125,93500000,25985.470703125,26465.462109375,26915.502734375,27624.3301953125
2022-03-07,25640.41015625,25006.259765625,25634.08984375,25221.41015625,105400000,25221.41015625,26204.380078125,26877.547109375,27570.0021875
2022-03-08,25291.330078125,24767.330078125,24974.349609375,24790.94921875,114700000,24790.94921875,25793.62578125,26800.491484375,27495.469375
2022-03-09,25084.080078125,24681.740234375,24876.490234375,24717.529296875,91500000,24717.529296875,25458.52578125,26709.1134375,27418.5757421875
2022-03-10,25720.310546875,25099.849609375,25108.470703125,25690.400390625,95200000,25690.400390625,25281.151953125,26653.590234375,27356.4163671875
2022-03-11,25503.650390625,24966.5,25495.029296875,25162.779296875,89600000,25162.779296875,25116.613671875,26558.757421875,27284.02015625
2022-03-14,25631.009765625,25299.640625,25338.640625,25307.849609375,72600000,25307.849609375,25133.9015625,26481.418984375,27216.6479296875
2022-03-15,25441.669921875,25219.130859375,25228.529296875,25346.48046875,73200000,25346.48046875,25245.0078125,26397.67859375,27142.1943359375
2022-03-16,25824.939453125,25470.4609375,25574.900390625,25762.009765625,82300000,25762.009765625,25453.90390625,26338.20421875,27079.2969140625
2022-03-17,26702.939453125,26152.890625,26170.380859375,26652.890625,89600000,26652.890625,25646.401953125,26312.9390625,27036.5205078125
2022-03-18,26862.4296875,26592.98046875,26649.5,26827.4296875,108200000,26827.4296875,25979.33203125,26282.841484375,26987.0333203125
2022-03-22,27284.470703125,27076.330078125,27091.3203125,27224.109375,98000000,27224.109375,26362.583984375,26263.96265625,26944.8723046875
2022-03-23,28056.19921875,27604.369140625,27606.7890625,28040.16015625,88200000,28040.16015625,26901.319921875,26302.38546875,26935.918125
2022-03-24,28110.390625,27624.619140625,27693.76953125,28110.390625,71600000,28110.390625,27370.99609375,26352.193515625,26928.5547265625
2022-03-25,28338.810546875,27946.7890625,28338.810546875,28149.83984375,67400000,28149.83984375,27670.3859375,26379.77109375,26927.1019140625
2022-03-28,28084.080078125,27812.669921875,28084.080078125,27943.890625,65300000,27943.890625,27893.678125,26408.211953125,26910.6665234375
2022-03-29,28252.419921875,28063.919921875,28173.4296875,28252.419921875,77700000,28252.419921875,28099.340234375,26453.4259375,26905.9323046875
2022-03-30,28281.44921875,27736.26953125,28250.80078125,28027.25,83400000,28027.25,28096.758203125,26498.081171875,26903.99171875
2022-03-31,28101.6796875,27763.9609375,27809.970703125,27821.4296875,78600000,27821.4296875,28038.966015625,26552.953984375,26893.749921875
2022-04-01,27738.310546875,27399.48046875,27624.109375,27665.98046875,66800000,27665.98046875,27942.194140625,26620.760390625,26881.92453125
2022-04-04,27754.240234375,27578.810546875,27685.650390625,27736.470703125,50300000,27736.470703125,27900.71015625,26671.15921875,26887.3093359375
2022-04-05,27965.939453125,27662.279296875,27965.939453125,27787.98046875,64300000,27787.98046875,27807.822265625,26721.605625,26887.6103515625
2022-04-06,27549.669921875,27214.609375,27533.880859375,27350.30078125,68700000,27350.30078125,27672.432421875,26741.828828125,26884.171171875
2022-04-07,27042.490234375,26801.7890625,27032.419921875,26888.5703125,71100000,26888.5703125,27485.860546875,26761.65046875,26870.1751953125
2022-04-08,27185.23046875,26764.359375,27097.05078125,26985.80078125,78100000,26985.80078125,27349.824609375,26777.99171875,26867.2644140625
2022-04-11,27004.5,26720.4609375,26877.599609375,26821.51953125,73500000,26821.51953125,27166.834375,26811.433671875,26863.468203125
2022-04-12,26674.859375,26304.080078125,26606.869140625,26334.98046875,75300000,26334.98046875,26876.234375,26855.976484375,26866.761796875
2022-04-13,26885.869140625,26429.470703125,26436.060546875,26843.490234375,71600000,26843.490234375,26774.872265625,26938.078125,26869.2848046875
2022-04-14,27200.890625,26890.6796875,26925.640625,27172.0,61800000,27172.0,26831.558203125,27036.256953125,26872.6851953125
2022-04-15,27203.76953125,26784.919921875,26932.48046875,27093.189453125,51500000,27093.189453125,26853.0359375,27092.368515625,26872.979375
2022-04-18,26851.80078125,26571.380859375,26831.44921875,26799.7109375,48300000,26799.7109375,26848.67421875,27157.84578125,26858.3016015625
2022-04-19,27100.58984375,26777.7109375,27096.490234375,26985.08984375,60500000,26985.08984375,26978.69609375,27224.935390625,26853.1771875
2022-04-20,27389.83984375,27066.1796875,27210.7890625,27217.849609375,72300000,27217.849609375,27053.56796875,27299.79015625,26848.734375
2022-04-21,27580.640625,27252.830078125,27259.140625,27553.060546875,62300000,27553.060546875,27129.780078125,27371.4321875,26854.818203125
2022-04-22,27205.830078125,26904.380859375,27197.80078125,27105.259765625,58500000,27105.259765625,27132.194140625,27389.526953125,26851.2330078125
2022-04-25,26764.48046875,26487.83984375,26692.48046875,26590.779296875,62700000,26590.779296875,27090.4078125,27380.0609375,26831.4512109375
2022-04-26,26808.990234375,26592.990234375,26743.2109375,26700.109375,64300000,26700.109375,27033.41171875,27359.1009375,26811.531796875
2022-04-27,26406.619140625,26051.0390625,26313.140625,26386.630859375,97300000,26386.630859375,26867.16796875,27292.959765625,26797.6726171875
2022-04-28,26876.94921875,26348.359375,26430.279296875,26847.900390625,86700000,26847.900390625,26726.1359375,27242.46015625,26797.3268359375
2022-05-02,26964.58984375,26610.859375,26851.099609375,26818.529296875,74500000,26818.529296875,26668.78984375,27189.207734375,26784.4894140625
2022-05-06,27072.58984375,26543.2890625,26784.2890625,27003.560546875,98500000,27003.560546875,26751.34609375,27151.59453125,26779.9032421875
2022-05-09,26732.609375,26309.220703125,26705.3203125,26319.33984375,79500000,26319.33984375,26675.1921875,27074.271328125,26763.8486328125
2022-05-10,26246.630859375,25773.830078125,26149.060546875,26167.099609375,80800000,26167.099609375,26631.2859375,26999.8653125,26748.9732421875
2022-05-11,26290.619140625,26003.259765625,26045.380859375,26213.640625,85900000,26213.640625,26504.433984375,26935.55375,26744.2538671875
2022-05-12,26028.359375,25688.109375,25945.0390625,25748.720703125,91200000,25748.720703125,26290.472265625,26858.863359375,26739.811875
2022-05-13,26479.9296875,25904.400390625,25918.80078125,26427.650390625,103800000,26427.650390625,26175.290234375,26806.510546875,26738.8348828125
2022-05-16,26836.9609375,26438.609375,26753.369140625,26547.05078125,87000000,26547.05078125,26220.832421875,26756.873359375,26739.2394921875
2022-05-17,26709.259765625,26440.619140625,26555.23046875,26659.75,78900000,26659.75,26319.3625,26729.251328125,26735.540078125
2022-05-18,27053.1796875,26741.33984375,26826.8203125,26911.19921875,74700000,26911.19921875,26458.87421875,26730.156484375,26745.9034765625
2022-05-19,26458.849609375,26150.08984375,26435.3203125,26402.83984375,74500000,26402.83984375,26589.698046875,26706.838046875,26742.4148828125
2022-05-20,26769.19921875,26426.990234375,26448.23046875,26739.029296875,76300000,26739.029296875,26651.973828125,26703.5384375,26757.4860546875
2022-05-23,27047.470703125,26832.650390625,26991.419921875,27001.51953125,65000000,27001.51953125,26742.867578125,26730.2,26793.0882421875
2022-05-24,27005.4296875,26736.009765625,27005.4296875,26748.140625,67400000,26748.140625,26760.545703125,26726.386015625,26832.2320703125
2022-05-25,26795.890625,26578.029296875,26711.529296875,26677.80078125,72300000,26677.80078125,26713.866015625,26706.618046875,26871.4375
2022-05-26,26898.75,26597.970703125,26685.01953125,26604.83984375,64500000,26604.83984375,26754.266015625,26687.0840625,26889.7262890625
2022-05-27,26996.69921875,26731.599609375,26947.80078125,26781.6796875,69300000,26781.6796875,26762.79609375,26686.3628125,26922.104296875
2022-05-30,27401.240234375,27057.19921875,27092.8203125,27369.4296875,97000000,27369.4296875,26836.378125,26701.73640625,26963.3358984375
2022-05-31,27463.330078125,27250.69921875,27318.08984375,27279.80078125,141800000,27279.80078125,26942.71015625,26704.214453125,27002.0023046875
2022-06-01,27482.310546875,27295.419921875,27295.630859375,27457.890625,75800000,27457.890625,27098.728125,26700.40765625,27035.919921875
2022-06-02,27450.470703125,27251.240234375,27340.51953125,27413.880859375,63600000,27413.880859375,27260.536328125,26712.7525,27051.1397265625
2022-06-03,27776.330078125,27614.859375,27660.619140625,27761.5703125,63700000,27761.5703125,27456.514453125,26759.584140625,27069.8225390625
2022-06-06,27979.5390625,27523.94921875,27549.640625,27915.890625,56800000,27915.890625,27565.806640625,26808.215390625,27083.6581640625
2022-06-07,28094.73046875,27863.380859375,27984.7890625,27943.94921875,68300000,27943.94921875,27698.636328125,26870.508125,27081.7339453125
2022-06-08,28234.2890625,28089.779296875,28100.259765625,28234.2890625,78700000,28234.2890625,27853.916015625,26925.963671875,27084.2119140625
2022-06-09,28389.75,28189.349609375,28189.349609375,28246.529296875,80300000,28246.529296875,28020.445703125,26983.083671875,27086.145703125
2022-06-10,28044.44921875,27795.169921875,27996.349609375,27824.2890625,79700000,27824.2890625,28032.989453125,27015.9128125,27083.753671875
2022-06-13,27389.30078125,26948.220703125,27369.66015625,26987.439453125,71400000,26987.439453125,27847.29921875,27042.636796875,27058.4540625
2022-06-14,26657.919921875,26357.900390625,26555.75,26629.859375,75000000,26629.859375,27584.48125,27061.1471875,27030.50625
2022-06-15,26638.759765625,26321.6796875,26625.6796875,26326.16015625,72700000,26326.16015625,27202.85546875,27065.64796875,27000.600859375
2022-06-16,26947.69921875,26431.19921875,26715.51953125,26431.19921875,67800000,26431.19921875,26839.789453125,27092.947109375,26975.905234375
2022-06-17,26072.349609375,25720.80078125,25988.19921875,25963.0,115200000,25963.0,26467.531640625,27074.36109375,26940.4358203125
2022-06-20,26156.619140625,25520.23046875,26156.619140625,25771.220703125,72200000,25771.220703125,26224.287890625,27043.327890625,26900.100625
2022-06-21,26418.83984375,25972.279296875,26070.919921875,26246.310546875,65400000,26246.310546875,26147.578125,27026.7903125,26878.0208203125
2022-06-22,26462.830078125,26149.169921875,26441.720703125,26149.55078125,66400000,26149.55078125,26112.25625,26996.324375,26863.2404296875
2022-06-23,26401.970703125,26039.5703125,26134.890625,26171.25,65700000,26171.25,26060.26640625,26987.06078125,26846.9494140625
2022-06-24,26519.16015625,26148.560546875,26228.419921875,26491.970703125,72600000,26491.970703125,26166.060546875,26977.1784375,26840.3584375
2022-06-27,26938.4296875,26665.439453125,26741.80078125,26871.26953125,65800000,26871.26953125,26386.0703125,26971.9684375,26851.08421875
2022-06-28,27062.310546875,26789.5,26795.6796875,27049.470703125,73400000,27049.470703125,26546.70234375,26984.021640625,26855.203828125
2022-06-29,26858.6796875,26687.470703125,26814.23046875,26804.599609375,101100000,26804.599609375,26677.712109375,26989.09359375,26847.8558203125
2022-06-30,26753.279296875,26324.310546875,26753.279296875,26393.0390625,86100000,26393.0390625,26722.069921875,26980.6215625,26833.8528125
2022-07-01,26531.240234375,25841.75,26460.7109375,25935.619140625,81700000,25935.619140625,26610.799609375,26946.779140625,26816.5709765625
2022-07-04,26258.859375,25945.830078125,26086.779296875,26153.810546875,68700000,26153.810546875,26467.3078125,26898.154375,26799.945390625
2022-07-05,26532.509765625,26294.83984375,26386.23046875,26423.470703125,62800000,26423.470703125,26342.1078125,26863.901171875,26784.0578125
2022-07-06,26298.9609375,26051.189453125,26190.400390625,26107.650390625,89700000,26107.650390625,26202.71796875,26809.8915625,26755.149609375
2022-07-07,26533.650390625,26136.990234375,26280.939453125,26490.529296875,80700000,26490.529296875,26222.216015625,26772.9575,26742.855
2022-07-08,26881.75,26510.529296875,26623.849609375,26517.189453125,89300000,26517.189453125,26338.530078125,26723.182265625,26741.383203125
2022-07-11,27062.169921875,26710.58984375,26892.73046875,26812.30078125,68500000,26812.30078125,26470.228125,26679.038671875,26743.62703125
2022-07-12,26718.669921875,26278.279296875,26701.0,26336.66015625,64400000,26336.66015625,26452.866015625,26614.747109375,26742.6276171875
2022-07-13,26543.0703125,26389.099609375,26403.7890625,26478.76953125,54100000,26478.76953125,26527.08984375,26544.526328125,26735.245
2022-07-14,26713.0703125,26312.7890625,26357.3203125,26643.390625,60600000,26643.390625,26557.662109375,26480.40078125,26731.7422265625
2022-07-15,26857.76953125,26571.380859375,26736.080078125,26788.470703125,65500000,26788.470703125,26611.918359375,26438.968046875,26727.4404296875
2022-07-19,27043.580078125,26791.7109375,27003.830078125,26961.6796875,59400000,26961.6796875,26641.794140625,26437.93765625,26740.2872265625
2022-07-20,27692.849609375,27295.94921875,27295.94921875,27680.259765625,66700000,27680.259765625,26910.5140625,26479.953671875,26770.5504296875
2022-07-21,27803.0,27549.560546875,27627.880859375,27803.0,56700000,27803.0,27175.36015625,26539.027265625,26802.3376171875
2022-07-22,27952.25,27701.25,27773.140625,27914.66015625,60100000,27914.66015625,27429.6140625,26598.365703125,26845.65640625
2022-07-25,27848.58984375,27663.16015625,27697.76953125,27699.25,46500000,27699.25,27611.769921875,26667.815703125,26871.0883984375
2022-07-26,27715.779296875,27538.390625,27682.19921875,27655.2109375,50000000,27655.2109375,27750.476171875,26743.1753125,26893.2516015625
2022-07-27,27772.970703125,27525.08984375,27575.16015625,27715.75,51100000,27715.75,27757.57421875,26801.952890625,26914.3716015625
2022-07-28,28015.6796875,27651.990234375,27909.150390625,27815.48046875,83500000,27815.48046875,27760.0703125,26868.590078125,26932.4572265625
2022-07-29,28001.80078125,27725.240234375,27915.220703125,27801.640625,79300000,27801.640625,27737.46640625,26933.805703125,26960.4332421875
2022-08-01,27993.349609375,27751.58984375,27813.8203125,27993.349609375,71900000,27993.349609375,27796.286328125,26993.860859375,26985.5196484375
2022-08-02,27830.580078125,27530.599609375,27812.48046875,27594.73046875,71800000,27594.73046875,27784.190234375,27022.799296875,26997.3838671875
2022-08-03,27837.630859375,27634.650390625,27673.0,27741.900390625,72300000,27741.900390625,27789.4203125,27050.496484375,27017.2590625
2022-08-04,28005.58984375,27870.05078125,27930.939453125,27932.19921875,83100000,27932.19921875,27812.7640625,27095.60046875,27042.34703125
2022-08-05,28190.0390625,27910.220703125,27915.060546875,28175.869140625,71300000,28175.869140625,27887.609765625,27166.913671875,27073.7676171875
2022-08-08,28279.119140625,28047.080078125,28050.08984375,28249.240234375,66100000,28249.240234375,27938.787890625,27259.458515625,27103.118828125
2022-08-09,28257.33984375,27966.91015625,28236.83984375,27999.9609375,64900000,27999.9609375,28019.833984375,27333.30453125,27115.729453125
2022-08-10,27964.9609375,27729.4609375,27955.109375,27819.330078125,59900000,27819.330078125,28035.319921875,27389.13890625,27126.5200390625
2022-08-12,28546.98046875,28207.859375,28251.740234375,28546.98046875,89600000,28546.98046875,28158.276171875,27486.712109375,27148.3018359375
2022-08-15,28897.0703125,28623.779296875,28623.779296875,28871.779296875,53700000,28871.779296875,28297.458203125,27581.962109375,27177.4598046875
2022-08-16,28928.16015625,28752.880859375,28829.529296875,28868.91015625,50100000,28868.91015625,28421.3921875,27676.0309375,27199.6066015625
2022-08-17,29222.76953125,28944.7109375,28952.650390625,29222.76953125,66600000,29222.76953125,28665.95390625,27772.4496875,27225.7441796875
2022-08-18,28999.640625,28846.51953125,28957.400390625,28942.140625,47400000,28942.140625,28890.516015625,27876.66890625,27245.7080078125
2022-08-19,29150.80078125,28913.05078125,29095.7109375,28930.330078125,48400000,28930.330078125,28967.1859375,27974.731328125,27259.628828125
2022-08-22,28828.2109375,28586.359375,28654.0703125,28794.5,49200000,28794.5,28951.730078125,28060.775703125,27270.5882421875
2022-08-23,28580.19921875,28395.30078125,28580.19921875,28452.75,55700000,28452.75,28868.498046875,28127.346875,27283.1574609375
2022-08-24,28515.609375,28282.2109375,28481.33984375,28313.470703125,62000000,28313.470703125,28686.63828125,28181.418515625,27309.6780859375
2022-08-25,28534.7109375,28357.029296875,28415.109375,28479.009765625,53700000,28479.009765625,28594.012109375,28213.368515625,27346.66109375
2022-08-26,28792.9296875,28608.69921875,28639.470703125,28641.380859375,49100000,28641.380859375,28536.222265625,28246.90375,27392.9655078125
2022-08-29,28179.08984375,27788.119140625,28161.060546875,27878.9609375,64100000,27878.9609375,28353.114453125,28245.47578125,27421.9207421875
2022-08-30,28233.80078125,27944.25,28086.720703125,28195.580078125,60700000,28195.580078125,28301.68046875,28265.328984375,27466.57234375
2022-08-31,28104.80078125,27906.169921875,27928.08984375,28091.529296875,86200000,28091.529296875,28257.2921875,28282.78171875,27512.978515625
2022-09-01,27832.779296875,27589.69921875,27797.0,27661.470703125,68900000,27661.470703125,28093.784375,28280.610546875,27541.28171875
2022-09-02,27772.369140625,27570.740234375,27755.599609375,27650.83984375,58800000,27650.83984375,27895.676171875,28274.024921875,27571.3075
2022-09-05,27673.439453125,27511.6796875,27567.2890625,27642.009765625,0,27642.009765625,27848.2859375,28267.6396875,27600.7226953125
